parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,extra,rain,84012,84017,84023,84032,84038,84124,84148,84165,85114,85116,max,coef,noppt,lin,cap,n,sublim,trncf,radmax,adj,sq,thresh,frac,exp,rate,allsnow
smidx_coef:hru_84017,log,factor,0.771654,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_84023,log,factor,0.02437,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_84032,log,factor,0.616279,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_84038,log,factor,0.001224,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_84124,log,factor,0.007645,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_84148,log,factor,0.010222,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_84165,log,factor,0.009703,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_85114,log,factor,0.021006,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
smidx_coef:hru_85116,log,factor,0.056225,0.0001,0.8,pargp,1.0,0.0,1,,,,,,,,,,,,,,hru,,,,,,,,,,,,,,
snarea_thresh:hru_84012,log,factor,6.889095,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_84017,log,factor,6.516073,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_84023,log,factor,7.128126,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_84032,log,factor,6.381109,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_84038,log,factor,7.841669,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_84124,log,factor,12.421519,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_84148,log,factor,13.429228,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_84165,log,factor,14.321434,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_85114,log,factor,14.464168,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snarea_thresh:hru_85116,log,factor,15.307243,1.1e-10,11000000000.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,
snow_cbh_adj:hru_84012:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84012:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84012:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84012:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84012:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84012:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84012:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84012:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84012:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84012:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84012:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84012:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84017:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84017:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84017:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84017:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84017:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84017:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84017:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84017:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84017:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84017:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84017:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84017:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84023:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84023:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84023:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84023:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84023:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84023:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84023:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84023:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84023:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84023:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84023:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84023:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84032:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84032:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84032:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84032:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84032:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84032:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84032:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84032:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84032:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84032:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84032:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84032:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84038:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84038:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84038:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84038:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84038:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84038:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84038:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84038:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84038:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84038:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84038:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84038:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84124:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84124:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84124:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84124:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84124:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84124:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84124:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84124:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84124:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84124:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84124:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84124:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84148:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84148:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84148:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84148:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84148:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84148:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84148:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84148:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84148:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84148:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84148:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84148:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84165:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84165:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84165:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84165:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84165:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84165:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84165:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84165:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84165:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84165:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84165:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_84165:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85114:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85114:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85114:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85114:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85114:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85114:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85114:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85114:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85114:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85114:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85114:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85114:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85116:mon_1,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85116:mon_10,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85116:mon_11,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85116:mon_12,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85116:mon_2,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85116:mon_3,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85116:mon_4,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85116:mon_5,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85116:mon_6,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85116:mon_7,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85116:mon_8,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snow_cbh_adj:hru_85116:mon_9,log,factor,1.0,0.5,1.75,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,hru,,,,,,
snowinfil_max:hru_84012,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_84017,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_84023,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_84032,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_84038,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_84124,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_84148,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_84165,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_85114,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
snowinfil_max:hru_85116,none,relative,2.0,0.0,20.0,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_84012,none,relative,0.1,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_84017,none,relative,0.1,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_84023,none,relative,0.1,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_84032,none,relative,0.1,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_84038,none,relative,0.1,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_84124,none,relative,0.100001,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_84148,none,relative,0.1,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_84165,none,relative,0.1,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_85114,none,relative,0.1,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil2gw_max:hru_85116,none,relative,0.1,0.0,0.5,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_84012,log,factor,3.56037,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_84017,log,factor,4.072082,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_84023,log,factor,2.868482,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_84032,log,factor,3.063059,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_84038,log,factor,4.251518,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_84124,log,factor,2.515849,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_84148,log,factor,2.595542,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_84165,log,factor,2.623852,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_85114,log,factor,2.01876,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
soil_moist_max:hru_85116,log,factor,2.429162,0.001,12.0,pargp,1.0,0.0,1,,,,,,,,,,,,,hru,,,,,,,,,,,,,,,
